facility_id,reporting_quarter,facility_name,district,province,tier_level,gps_lat,gps_lon,nicu_available,nicu_beds,incubators_functional,incubators_total,radiant_warmers,phototherapy_units,cpap_machines,resuscitation_tables,kangaroo_care_space,electricity_reliable,backup_generator,newborn_protocol_exists,protocol_last_updated,death_audits_conducted_pct,staff_trained_on_protocol_pct,quality_improvement_active,supervision_visits_quarterly,hmis_reporting_completeness,bag_mask_ventilation_competency,thermal_care_protocol_compliance,infection_prevention_score,total_nurses,neonatal_trained_nurses,midwives,obstetricians,pediatricians,neonatologists,anesthetists,last_neonatal_training_date,staff_per_delivery_2024,night_shift_coverage,avg_referral_time_hrs,referrals_out_monthly,referrals_in_monthly,oxygen_cylinders_available,oxygen_concentrators,oxygen_plant,ambulance_available,kangaroo_care_practiced,essential_drugs_stockouts_days,antibiotics_available,surfactant_available,referral_feedback_rate,total_deliveries,live_births,neonatal_deaths_0_7d,neonatal_deaths_8_28d,stillbirths,death_birth_asphyxia,death_prematurity,death_sepsis,death_congenital,death_other,preterm_births_28_32w,preterm_births_32_37w,apgar_less_7_at_5min,birth_weight_less_2500g,avg_gestational_age
GAK052,2024Q4,Gakenke Health Center 2,Gakenke,Northern,District,-1.3485,29.3503,No,0,2,2,2,2,0,1,Yes,No,Yes,No,,39,18,No,2,60,43,17,46,20,0,5,0,1,0,0,2024-07-01,0.01,Partial,1.3,18,12,4,0,No,No,No,32,Sometimes,No,36,272,265,13,5,7,5,5,4,1,3,8,22,15,44,37.1
GAK053,2024Q1,Gakenke Health Center 3,Gakenke,Northern,District,-1.9836,29.9552,No,0,0,2,2,1,0,2,Partial,Yes,Yes,Yes,2024-06-01,25,23,No,0,66,40,22,35,20,2,11,0,0,0,1,2023-08-01,0.01,,1.9,30,9,6,1,No,No,Partial,29,Sometimes,No,27,613,593,31,12,20,11,12,8,1,11,14,68,32,83,37.65
GAK053,2024Q2,Gakenke Health Center 3,Gakenke,Northern,District,-1.9836,29.9552,No,0,0,2,2,1,0,2,Partial,Yes,Yes,Yes,2024-06-01,25,23,No,0,66,40,22,35,20,2,11,0,0,0,1,2023-08-01,0.01,,1.9,30,9,6,1,No,No,Partial,29,Sometimes,No,27,332,325,14,6,7,5,4,4,0,7,8,42,19,50,37.13333333333333
GAK053,2024Q3,Gakenke Health Center 3,Gakenke,Northern,District,-1.9836,29.9552,No,0,0,2,2,1,0,2,Partial,Yes,Yes,Yes,2024-06-01,25,23,No,0,66,40,22,35,20,2,11,0,0,0,1,2023-08-01,0.01,,1.9,30,9,6,1,No,No,Partial,29,Sometimes,No,27,395,386,22,6,9,8,7,5,0,8,13,47,12,49,37.699999999999996
GAK053,2024Q4,Gakenke Health Center 3,Gakenke,Northern,District,-1.9836,29.9552,No,0,0,2,2,1,0,2,Partial,Yes,Yes,Yes,2024-06-01,25,23,No,0,66,40,22,35,20,2,11,0,0,0,1,2023-08-01,0.01,,1.9,30,9,6,1,No,No,Partial,29,Sometimes,No,27,278,273,12,4,5,5,3,3,0,5,10,32,11,30,37.5
GAK054,2024Q1,Gakenke Health Center 4,Gakenke,Northern,Health Center,-2.6028,29.5061,No,0,1,3,2,0,0,2,No,No,Yes,Yes,2024-02-01,45,24,No,1,81,41,12,35,24,0,7,0,0,0,0,,0.01,,3.2,24,12,4,1,No,No,No,26,Rarely,No,41,371,358,15,6,13,4,4,3,0,10,8,41,18,49,37.425
GAK054,2024Q2,Gakenke Health Center 4,Gakenke,Northern,Health Center,-2.6028,29.5061,No,0,1,3,2,0,0,2,No,No,Yes,Yes,2024-02-01,45,24,No,1,81,41,12,35,24,0,7,0,0,0,0,,0.01,,3.2,24,12,4,1,No,No,No,26,Rarely,No,41,231,224,12,4,7,3,3,3,0,7,7,25,10,37,37.6
GAK054,2024Q3,Gakenke Health Center 4,Gakenke,Northern,Health Center,-2.6028,29.5061,No,0,1,3,2,0,0,2,No,No,Yes,Yes,2024-02-01,45,24,No,1,81,41,12,35,24,0,7,0,0,0,0,,0.01,,3.2,24,12,4,1,No,No,No,26,Rarely,No,41,179,172,10,2,7,2,2,1,0,7,5,17,5,27,37.666666666666664
GAK054,2024Q4,Gakenke Health Center 4,Gakenke,Northern,Health Center,-2.6028,29.5061,No,0,1,3,2,0,0,2,No,No,Yes,Yes,2024-02-01,45,24,No,1,81,41,12,35,24,0,7,0,0,0,0,,0.01,,3.2,24,12,4,1,No,No,No,26,Rarely,No,41,148,143,7,2,5,2,2,1,0,4,5,16,9,18,37.099999999999994
GIC055,2024Q1,Gicumbi Hospital,Gicumbi,Northern,District,-1.7289,29.716,No,0,2,2,2,0,0,1,Yes,Yes,No,Yes,2024-02-01,17,26,No,2,85,19,8,38,25,0,7,2,1,0,1,,0.01,,3.7,23,9,5,2,No,No,No,24,Rarely,No,24,522,507,22,12,15,9,8,5,1,11,18,51,24,70,37.425000000000004
GIC055,2024Q2,Gicumbi Hospital,Gicumbi,Northern,District,-1.7289,29.716,No,0,2,2,2,0,0,1,Yes,Yes,No,Yes,2024-02-01,17,26,No,2,85,19,8,38,25,0,7,2,1,0,1,,0.01,,3.7,23,9,5,2,No,No,No,24,Rarely,No,24,420,410,20,7,10,8,6,7,2,4,13,46,25,68,37.300000000000004
GIC055,2024Q3,Gicumbi Hospital,Gicumbi,Northern,District,-1.7289,29.716,No,0,2,2,2,0,0,1,Yes,Yes,No,Yes,2024-02-01,17,26,No,2,85,19,8,38,25,0,7,2,1,0,1,,0.01,,3.7,23,9,5,2,No,No,No,24,Rarely,No,24,503,491,21,10,12,8,8,6,1,8,18,61,29,63,37.13333333333333
GIC055,2024Q4,Gicumbi Hospital,Gicumbi,Northern,District,-1.7289,29.716,No,0,2,2,2,0,0,1,Yes,Yes,No,Yes,2024-02-01,17,26,No,2,85,19,8,38,25,0,7,2,1,0,1,,0.01,,3.7,23,9,5,2,No,No,No,24,Rarely,No,24,342,328,12,5,14,4,4,3,0,6,9,26,10,55,36.849999999999994
GIC056,2024Q1,Gicumbi Health Center 1,Gicumbi,Northern,District,-1.7787,30.7215,No,0,2,4,3,0,0,2,Yes,Yes,No,Yes,2025-03-01,23,7,No,2,81,23,9,54,16,0,9,0,0,0,1,,0.01,,1.8,15,13,3,0,No,No,No,18,Rarely,No,27,602,586,28,12,16,10,9,7,1,13,22,62,33,94,37.725
GIC056,2024Q2,Gicumbi Health Center 1,Gicumbi,Northern,District,-1.7787,30.7215,No,0,2,4,3,0,0,2,Yes,Yes,No,Yes,2025-03-01,23,7,No,2,81,23,9,54,16,0,9,0,0,0,1,,0.01,,1.8,15,13,3,0,No,No,No,18,Rarely,No,27,395,382,19,6,13,6,6,5,1,7,8,41,21,49,37.43333333333333
GIC056,2024Q3,Gicumbi Health Center 1,Gicumbi,Northern,District,-1.7787,30.7215,No,0,2,4,3,0,0,2,Yes,Yes,No,Yes,2025-03-01,23,7,No,2,81,23,9,54,16,0,9,0,0,0,1,,0.01,,1.8,15,13,3,0,No,No,No,18,Rarely,No,27,454,441,16,8,13,7,7,4,1,5,13,52,18,75,37.4
GIC056,2024Q4,Gicumbi Health Center 1,Gicumbi,Northern,District,-1.7787,30.7215,No,0,2,4,3,0,0,2,Yes,Yes,No,Yes,2025-03-01,23,7,No,2,81,23,9,54,16,0,9,0,0,0,1,,0.01,,1.8,15,13,3,0,No,No,No,18,Rarely,No,27,363,353,19,7,10,6,8,5,1,6,11,38,19,47,37.6
GIC057,2024Q1,Gicumbi Health Center 2,Gicumbi,Northern,District,-1.7964,29.1463,No,0,0,0,3,2,0,1,No,No,Yes,Yes,2024-04-01,47,12,No,1,80,32,35,46,34,1,8,1,1,0,1,2023-12-01,0.02,,2.9,18,14,5,1,No,Yes,Partial,22,Rarely,No,47,651,637,32,9,14,10,11,8,3,9,16,75,25,93,37.725
GIC057,2024Q2,Gicumbi Health Center 2,Gicumbi,Northern,District,-1.7964,29.1463,No,0,0,0,3,2,0,1,No,No,Yes,Yes,2024-04-01,47,12,No,1,80,32,35,46,34,1,8,1,1,0,1,2023-12-01,0.02,,2.9,18,14,5,1,No,Yes,Partial,22,Rarely,No,47,540,525,26,13,15,10,10,9,2,8,18,69,29,77,37.5
GIC057,2024Q3,Gicumbi Health Center 2,Gicumbi,Northern,District,-1.7964,29.1463,No,0,0,0,3,2,0,1,No,No,Yes,Yes,2024-04-01,47,12,No,1,80,32,35,46,34,1,8,1,1,0,1,2023-12-01,0.02,,2.9,18,14,5,1,No,Yes,Partial,22,Rarely,No,47,510,498,27,11,12,10,9,8,2,9,15,48,21,68,37.36666666666667
GIC057,2024Q4,Gicumbi Health Center 2,Gicumbi,Northern,District,-1.7964,29.1463,No,0,0,0,3,2,0,1,No,No,Yes,Yes,2024-04-01,47,12,No,1,80,32,35,46,34,1,8,1,1,0,1,2023-12-01,0.02,,2.9,18,14,5,1,No,Yes,Partial,22,Rarely,No,47,288,279,15,5,9,4,6,4,1,5,10,34,13,40,37.45
GIC058,2024Q1,Gicumbi Health Center 3,Gicumbi,Northern,District,-2.1802,29.4551,No,0,3,4,2,1,0,2,Partial,No,No,Outdated,2021-11-01,25,11,No,2,79,12,12,42,34,2,6,0,0,0,1,2023-05-01,0.01,,1.2,18,8,2,1,No,No,No,31,Sometimes,No,29,552,535,23,12,17,9,10,8,1,7,19,61,26,72,37.425
GIC058,2024Q2,Gicumbi Health Center 3,Gicumbi,Northern,District,-2.1802,29.4551,No,0,3,4,2,1,0,2,Partial,No,No,Outdated,2021-11-01,25,11,No,2,79,12,12,42,34,2,6,0,0,0,1,2023-05-01,0.01,,1.2,18,8,2,1,No,No,No,31,Sometimes,No,29,428,418,21,8,10,6,7,6,0,10,11,46,22,63,37.06666666666666
GIC058,2024Q3,Gicumbi Health Center 3,Gicumbi,Northern,District,-2.1802,29.4551,No,0,3,4,2,1,0,2,Partial,No,No,Outdated,2021-11-01,25,11,No,2,79,12,12,42,34,2,6,0,0,0,1,2023-05-01,0.01,,1.2,18,8,2,1,No,No,No,31,Sometimes,No,29,450,436,26,8,14,8,8,8,3,7,8,42,24,62,37.73333333333333
GIC058,2024Q4,Gicumbi Health Center 3,Gicumbi,Northern,District,-2.1802,29.4551,No,0,3,4,2,1,0,2,Partial,No,No,Outdated,2021-11-01,25,11,No,2,79,12,12,42,34,2,6,0,0,0,1,2023-05-01,0.01,,1.2,18,8,2,1,No,No,No,31,Sometimes,No,29,300,292,13,5,8,4,5,4,0,5,9,30,8,34,38.2
GIC059,2024Q1,Gicumbi Health Center 4,Gicumbi,Northern,Health Center,-2.0589,30.2754,No,0,0,0,1,1,0,1,Partial,No,Yes,Outdated,2022-02-01,16,11,No,0,53,32,15,47,22,0,7,2,0,0,1,,0.01,,3.4,32,11,4,2,No,No,No,11,Sometimes,No,40,265,256,13,3,9,3,3,1,0,9,5,29,16,43,38.125
GIC059,2024Q2,Gicumbi Health Center 4,Gicumbi,Northern,Health Center,-2.0589,30.2754,No,0,0,0,1,1,0,1,Partial,No,Yes,Outdated,2022-02-01,16,11,No,0,53,32,15,47,22,0,7,2,0,0,1,,0.01,,3.4,32,11,4,2,No,No,No,11,Sometimes,No,40,316,309,19,4,7,5,5,5,1,7,11,32,14,50,37.5
GIC059,2024Q3,Gicumbi Health Center 4,Gicumbi,Northern,Health Center,-2.0589,30.2754,No,0,0,0,1,1,0,1,Partial,No,Yes,Outdated,2022-02-01,16,11,No,0,53,32,15,47,22,0,7,2,0,0,1,,0.01,,3.4,32,11,4,2,No,No,No,11,Sometimes,No,40,290,281,13,5,9,5,3,3,0,7,6,32,18,41,37.53333333333333
GIC059,2024Q4,Gicumbi Health Center 4,Gicumbi,Northern,Health Center,-2.0589,30.2754,No,0,0,0,1,1,0,1,Partial,No,Yes,Outdated,2022-02-01,16,11,No,0,53,32,15,47,22,0,7,2,0,0,1,,0.01,,3.4,32,11,4,2,No,No,No,11,Sometimes,No,40,219,212,10,2,7,2,2,2,1,5,6,20,12,38,36.95
RUL060,2024Q1,Rulindo Hospital,Rulindo,Northern,Provincial,-1.6932,30.2768,Yes,7,4,4,5,2,2,3,No,Yes,No,Yes,2024-02-01,81,57,No,2,76,66,56,74,51,5,12,3,1,0,3,,0.02,Partial,2.1,40,24,10,5,No,Yes,Partial,9,Sometimes,No,65,1100,1070,29,11,30,11,10,9,1,9,31,118,55,172,37.5
RUL060,2024Q2,Rulindo Hospital,Rulindo,Northern,Provincial,-1.6932,30.2768,Yes,7,4,4,5,2,2,3,No,Yes,No,Yes,2024-02-01,81,57,No,2,76,66,56,74,51,5,12,3,1,0,3,,0.02,Partial,2.1,40,24,10,5,No,Yes,Partial,9,Sometimes,No,65,843,818,16,6,25,6,5,5,0,6,24,93,45,109,37.26666666666667
RUL060,2024Q3,Rulindo Hospital,Rulindo,Northern,Provincial,-1.6932,30.2768,Yes,7,4,4,5,2,2,3,No,Yes,No,Yes,2024-02-01,81,57,No,2,76,66,56,74,51,5,12,3,1,0,3,,0.02,Partial,2.1,40,24,10,5,No,Yes,Partial,9,Sometimes,No,65,793,767,19,6,26,6,6,6,0,7,27,108,48,121,37.766666666666666
RUL060,2024Q4,Rulindo Hospital,Rulindo,Northern,Provincial,-1.6932,30.2768,Yes,7,4,4,5,2,2,3,No,Yes,No,Yes,2024-02-01,81,57,No,2,76,66,56,74,51,5,12,3,1,0,3,,0.02,Partial,2.1,40,24,10,5,No,Yes,Partial,9,Sometimes,No,65,492,477,14,4,15,4,5,4,0,5,19,48,24,68,37.599999999999994
RUL061,2024Q1,Rulindo Health Center 1,Rulindo,Northern,District,-1.7415,29.7675,No,0,0,2,0,2,0,2,Yes,No,No,Yes,2024-06-01,14,13,No,2,79,28,33,51,19,2,5,0,1,0,1,2022-11-01,0.01,Partial,2.0,30,11,6,1,No,No,Partial,18,Rarely,No,40,571,551,29,10,20,11,10,8,3,7,20,56,24,88,37.625
RUL061,2024Q2,Rulindo Health Center 1,Rulindo,Northern,District,-1.7415,29.7675,No,0,0,2,0,2,0,2,Yes,No,No,Yes,2024-06-01,14,13,No,2,79,28,33,51,19,2,5,0,1,0,1,2022-11-01,0.01,Partial,2.0,30,11,6,1,No,No,Partial,18,Rarely,No,40,391,379,19,6,12,6,6,6,1,6,13,39,18,52,37.733333333333334
RUL061,2024Q3,Rulindo Health Center 1,Rulindo,Northern,District,-1.7415,29.7675,No,0,0,2,0,2,0,2,Yes,No,No,Yes,2024-06-01,14,13,No,2,79,28,33,51,19,2,5,0,1,0,1,2022-11-01,0.01,Partial,2.0,30,11,6,1,No,No,Partial,18,Rarely,No,40,478,465,26,7,13,7,9,7,2,8,19,47,20,68,37.300000000000004
RUL061,2024Q4,Rulindo Health Center 1,Rulindo,Northern,District,-1.7415,29.7675,No,0,0,2,0,2,0,2,Yes,No,No,Yes,2024-06-01,14,13,No,2,79,28,33,51,19,2,5,0,1,0,1,2022-11-01,0.01,Partial,2.0,30,11,6,1,No,No,Partial,18,Rarely,No,40,237,231,10,5,6,4,4,2,0,5,6,30,14,33,38.150000000000006
RUL062,2024Q1,Rulindo Health Center 2,Rulindo,Northern,District,-2.3392,29.8108,No,0,1,3,2,0,0,2,No,Yes,Yes,Yes,2025-01-01,43,16,No,1,77,12,25,32,30,2,10,0,1,0,1,2022-12-01,0.01,,3.8,25,11,5,1,No,No,Partial,27,Sometimes,No,42,563,549,28,10,14,10,11,8,2,7,19,66,30,72,37.475
RUL062,2024Q2,Rulindo Health Center 2,Rulindo,Northern,District,-2.3392,29.8108,No,0,1,3,2,0,0,2,No,Yes,Yes,Yes,2025-01-01,43,16,No,1,77,12,25,32,30,2,10,0,1,0,1,2022-12-01,0.01,,3.8,25,11,5,1,No,No,Partial,27,Sometimes,No,42,513,501,25,10,12,9,9,7,1,9,14,66,22,68,37.63333333333333
RUL062,2024Q3,Rulindo Health Center 2,Rulindo,Northern,District,-2.3392,29.8108,No,0,1,3,2,0,0,2,No,Yes,Yes,Yes,2025-01-01,43,16,No,1,77,12,25,32,30,2,10,0,1,0,1,2022-12-01,0.01,,3.8,25,11,5,1,No,No,Partial,27,Sometimes,No,42,377,365,15,7,12,5,5,5,1,6,11,42,20,59,37.800000000000004
RUL062,2024Q4,Rulindo Health Center 2,Rulindo,Northern,District,-2.3392,29.8108,No,0,1,3,2,0,0,2,No,Yes,Yes,Yes,2025-01-01,43,16,No,1,77,12,25,32,30,2,10,0,1,0,1,2022-12-01,0.01,,3.8,25,11,5,1,No,No,Partial,27,Sometimes,No,42,254,248,12,4,6,3,4,3,0,6,8,21,13,30,37.85
NGO063,2024Q1,Ngoma Hospital,Ngoma,Eastern,District,-1.0024,29.2614,No,0,0,0,0,1,0,1,Yes,Yes,Yes,Yes,2024-05-01,36,22,No,0,80,25,16,45,31,2,7,1,0,0,0,,0.01,,1.5,35,9,1,1,No,No,No,30,Sometimes,No,35,608,596,27,11,12,9,10,8,3,8,20,66,23,69,37.300000000000004
NGO063,2024Q2,Ngoma Hospital,Ngoma,Eastern,District,-1.0024,29.2614,No,0,0,0,0,1,0,1,Yes,Yes,Yes,Yes,2024-05-01,36,22,No,0,80,25,16,45,31,2,7,1,0,0,0,,0.01,,1.5,35,9,1,1,No,No,No,30,Sometimes,No,35,441,427,21,7,14,7,6,6,0,9,13,48,26,56,37.333333333333336
NGO063,2024Q3,Ngoma Hospital,Ngoma,Eastern,District,-1.0024,29.2614,No,0,0,0,0,1,0,1,Yes,Yes,Yes,Yes,2024-05-01,36,22,No,0,80,25,16,45,31,2,7,1,0,0,0,,0.01,,1.5,35,9,1,1,No,No,No,30,Sometimes,No,35,421,406,19,6,15,6,6,5,1,7,12,42,19,59,37.96666666666667
NGO063,2024Q4,Ngoma Hospital,Ngoma,Eastern,District,-1.0024,29.2614,No,0,0,0,0,1,0,1,Yes,Yes,Yes,Yes,2024-05-01,36,22,No,0,80,25,16,45,31,2,7,1,0,0,0,,0.01,,1.5,35,9,1,1,No,No,No,30,Sometimes,No,35,324,311,20,7,13,7,7,6,2,5,7,43,18,47,38.2
NGO064,2024Q1,Ngoma Health Center 1,Ngoma,Eastern,District,-2.2181,30.1773,No,0,2,4,1,0,0,2,Partial,No,No,Outdated,2023-05-01,11,27,No,1,75,15,31,35,25,2,12,2,0,0,0,,0.01,,3.0,17,10,3,1,No,Yes,Partial,23,Sometimes,No,46,580,557,27,11,23,10,9,7,2,10,21,58,31,77,37.25
NGO064,2024Q2,Ngoma Health Center 1,Ngoma,Eastern,District,-2.2181,30.1773,No,0,2,4,1,0,0,2,Partial,No,No,Outdated,2023-05-01,11,27,No,1,75,15,31,35,25,2,12,2,0,0,0,,0.01,,3.0,17,10,3,1,No,Yes,Partial,23,Sometimes,No,46,425,412,18,9,13,8,7,5,2,5,17,47,25,48,38.0
NGO064,2024Q3,Ngoma Health Center 1,Ngoma,Eastern,District,-2.2181,30.1773,No,0,2,4,1,0,0,2,Partial,No,No,Outdated,2023-05-01,11,27,No,1,75,15,31,35,25,2,12,2,0,0,0,,0.01,,3.0,17,10,3,1,No,Yes,Partial,23,Sometimes,No,46,474,458,23,9,16,8,8,6,1,9,14,57,21,66,37.96666666666667
NGO064,2024Q4,Ngoma Health Center 1,Ngoma,Eastern,District,-2.2181,30.1773,No,0,2,4,1,0,0,2,Partial,No,No,Outdated,2023-05-01,11,27,No,1,75,15,31,35,25,2,12,2,0,0,0,,0.01,,3.0,17,10,3,1,No,Yes,Partial,23,Sometimes,No,46,295,285,15,5,10,5,6,4,2,3,10,30,15,46,37.5
NGO065,2024Q1,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,No,,49,25,No,1,69,18,37,53,22,2,5,0,1,0,0,,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25,427,412,16,6,15,5,5,4,0,8,13,43,17,58,37.9
NGO065,2024Q2,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,No,,49,25,No,1,69,18,37,53,22,2,5,0,1,0,0,,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25,235,227,10,4,8,2,3,2,0,7,8,20,11,36,37.93333333333333
NGO065,2024Q3,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,No,,49,25,No,1,69,18,37,53,22,2,5,0,1,0,0,,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25,288,279,13,5,9,3,4,3,0,8,11,28,15,38,38.233333333333334
NGO065,2024Q4,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,No,,49,25,No,1,69,18,37,53,22,2,5,0,1,0,0,,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25,139,135,8,2,4,2,2,2,0,4,2,16,9,18,37.35
BUG066,2024Q1,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,Yes,2024-05-01,14,5,No,2,67,14,33,47,35,1,5,1,1,0,0,,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36,685,663,35,10,22,12,12,8,2,11,20,83,44,91,37.175
BUG066,2024Q2,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,Yes,2024-05-01,14,5,No,2,67,14,33,47,35,1,5,1,1,0,0,,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36,493,481,23,10,12,9,9,6,2,7,17,48,28,71,37.833333333333336
BUG066,2024Q3,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,Yes,2024-05-01,14,5,No,2,67,14,33,47,35,1,5,1,1,0,0,,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36,462,449,21,8,13,8,8,5,0,8,16,39,27,72,37.1
BUG066,2024Q4,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,Yes,2024-05-01,14,5,No,2,67,14,33,47,35,1,5,1,1,0,0,,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36,217,213,7,3,4,3,3,1,0,3,7,29,12,35,36.7
BUG067,2024Q1,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,Yes,2024-10-01,33,39,No,0,82,38,27,40,34,0,9,0,1,0,0,2023-12-01,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22,617,602,28,12,15,11,10,7,2,10,24,67,31,102,37.15
BUG067,2024Q2,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,Yes,2024-10-01,33,39,No,0,82,38,27,40,34,0,9,0,1,0,0,2023-12-01,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22,522,509,29,10,13,11,9,7,3,9,18,58,32,67,37.666666666666664
BUG067,2024Q3,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,Yes,2024-10-01,33,39,No,0,82,38,27,40,34,0,9,0,1,0,0,2023-12-01,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22,481,469,26,11,12,10,10,9,2,6,18,58,28,68,37.6
BUG067,2024Q4,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,Yes,2024-10-01,33,39,No,0,82,38,27,40,34,0,9,0,1,0,0,2023-12-01,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22,293,285,12,6,8,5,5,3,2,3,9,26,18,44,36.900000000000006
BUG068,2024Q1,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,Outdated,2023-10-01,36,21,No,0,81,28,40,32,16,0,10,2,0,0,1,,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23,361,350,15,7,11,4,4,4,0,10,10,39,21,43,37.9
BUG068,2024Q2,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,Outdated,2023-10-01,36,21,No,0,81,28,40,32,16,0,10,2,0,0,1,,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23,277,266,11,4,11,3,3,3,0,6,6,22,14,33,37.53333333333333
BUG068,2024Q3,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,Outdated,2023-10-01,36,21,No,0,81,28,40,32,16,0,10,2,0,0,1,,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23,231,225,12,3,6,3,2,2,0,8,4,21,10,24,37.26666666666667
BUG068,2024Q4,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,Outdated,2023-10-01,36,21,No,0,81,28,40,32,16,0,10,2,0,0,1,,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23,146,142,6,2,4,1,1,1,0,5,4,17,5,19,37.2
BUG069,2024Q1,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,Yes,2025-08-01,13,29,No,2,50,31,19,27,26,1,6,0,1,0,1,2022-05-01,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33,248,238,9,4,10,2,2,1,0,8,7,26,11,35,37.75
BUG069,2024Q2,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,Yes,2025-08-01,13,29,No,2,50,31,19,27,26,1,6,0,1,0,1,2022-05-01,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33,275,267,13,4,8,4,3,3,0,7,7,33,12,40,37.5
BUG069,2024Q3,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,Yes,2025-08-01,13,29,No,2,50,31,19,27,26,1,6,0,1,0,1,2022-05-01,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33,175,169,7,3,6,1,1,0,0,8,4,14,6,26,37.46666666666667
BUG069,2024Q4,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,Yes,2025-08-01,13,29,No,2,50,31,19,27,26,1,6,0,1,0,1,2022-05-01,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33,163,158,6,2,5,1,1,1,0,5,3,16,8,20,37.45
RWA070,2024Q1,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,Yes,2024-05-01,24,20,No,2,66,39,16,41,16,1,5,2,1,0,1,2021-12-01,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35,303,295,15,4,8,4,3,2,0,10,9,29,15,51,37.0
RWA070,2024Q2,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,Yes,2024-05-01,24,20,No,2,66,39,16,41,16,1,5,2,1,0,1,2021-12-01,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35,212,204,9,3,8,1,3,1,0,7,6,22,10,31,37.300000000000004
